sample number,time,species number,樹種,含水率,4000-5000,5000-6000,6000-7000,7000-8000,8000-9000,9000-10000
287,10,4,ウォールナット,124.1666667,0.5747126640926639,0.4280379922779924,0.3633446332046331,0.21159276923076914,0.1504452895752897,0.1469054263565892
288,11,4,ウォールナット,120.8333333,0.5576078378378378,0.4076927799227802,0.3418773359073357,0.19128911538461543,0.13319081081081083,0.13170573643410857
289,12,4,ウォールナット,117.5,0.5461061389961389,0.39536899613899595,0.32960347490347497,0.17871900000000004,0.1219230115830116,0.12191957364341083
290,13,4,ウォールナット,115.4166667,0.5326740540540543,0.38153961389961405,0.3161415830115829,0.16525288461538462,0.10987563706563702,0.11140100775193794
291,14,4,ウォールナット,112.0833333,0.5237513513513515,0.3707666409266409,0.3057964092664094,0.15407419230769237,0.09995702702702698,0.10283856589147283
292,15,4,ウォールナット,109.5833333,0.5161538610038611,0.36330849420849437,0.2985317374517373,0.14611842307692313,0.09250092664092663,0.09642589147286823
293,16,4,ウォールナット,107.0833333,0.5092935907335908,0.3559684169884169,0.29119115830115827,0.13873065384615382,0.08582490347490349,0.09053872093023252
294,17,4,ウォールナット,104.1666667,0.5027594980694983,0.3492651351351352,0.2853125482625481,0.1331926923076923,0.08144505791505786,0.08712565891472872
295,18,4,ウォールナット,101.6666667,0.4939098455598456,0.3405030115830116,0.2773742471042469,0.12581792307692308,0.07535996138996144,0.0817313178294574
296,19,4,ウォールナット,99.58333333,0.486842741312741,0.333318030888031,0.27030181467181474,0.1196285,0.06989146718146717,0.07692325581395348
297,20,4,ウォールナット,96.25,0.4774075675675677,0.3243130115830117,0.2617881081081083,0.11239634615384612,0.06418193050193048,0.0721186434108527
298,21,4,ウォールナット,94.16666667,0.4676752895752897,0.31522702702702704,0.25370544401544376,0.10634084615384619,0.05980621621621623,0.06875523255813953
299,22,4,ウォールナット,91.25,0.4583924324324324,0.3071101930501931,0.24641772200772205,0.10125330769230764,0.05637158301158302,0.06632147286821707
300,23,4,ウォールナット,89.16666667,0.44740054054054074,0.2970593822393822,0.2370561776061776,0.09502838461538458,0.0520733976833977,0.06272930232558142
301,24,4,ウォールナット,85.83333333,0.4431424710424711,0.2918023552123551,0.23240250965250966,0.09161634615384613,0.04974972972972975,0.06085395348837213
302,25,4,ウォールナット,84.16666667,0.4304858687258688,0.2808593436293438,0.22267030888030878,0.08557203846153848,0.04565872586872587,0.05707534883720931
303,26,4,ウォールナット,81.25,0.42111258687258685,0.271782972972973,0.21442393822393815,0.08059423076923074,0.042694362934362934,0.054513062015503856
304,27,4,ウォールナット,79.16666667,0.4143164864864864,0.2653927027027028,0.20896640926640933,0.07670426923076923,0.039935096525096525,0.05181155038759692
305,28,4,ウォールナット,77.5,0.40883613899613885,0.25989015444015445,0.2035713899613898,0.0729693846153846,0.037008030888030875,0.048924302325581405
306,29,4,ウォールナット,75.41666667,0.39979077220077186,0.2509681081081082,0.19507915057915062,0.06695761538461538,0.032706100386100376,0.044977441860465116
307,30,4,ウォールナット,73.33333333,0.3896715057915056,0.24177976833976833,0.1865616216216217,0.06152557692307692,0.029033552123552128,0.041733565891472854
308,31,4,ウォールナット,71.25,0.3825625482625485,0.2336894208494209,0.1783013513513514,0.05570903846153843,0.025064633204633202,0.03812248062015501
309,32,4,ウォールナット,69.16666667,0.372935328185328,0.22489907335907336,0.16974918918918924,0.04969057692307694,0.02088235521235521,0.034421627906976754
310,33,4,ウォールナット,67.91666667,0.37078517374517367,0.2213427413127414,0.1663856756756757,0.04642950000000001,0.018226679536679533,0.031814186046511594
311,34,4,ウォールナット,66.25,0.36468706563706565,0.21516162162162164,0.16048092664092659,0.04197150000000001,0.014645212355212349,0.028348914728682163
312,35,4,ウォールナット,64.16666667,0.3583061776061775,0.20925366795366782,0.1546865250965251,0.03736003846153845,0.01106513513513514,0.025136124031007758
313,36,4,ウォールナット,62.91666667,0.3540512741312739,0.20464783783783794,0.15024073359073353,0.03388196153846154,0.00858517374517374,0.023142558139534888
314,37,4,ウォールナット,61.25,0.35012104247104253,0.20026142857142853,0.14630324324324318,0.03070796153846154,0.006454208494208494,0.021581550387596907
315,38,4,ウォールナット,59.58333333,0.3496602702702703,0.19865617760617751,0.14488459459459455,0.028774846153846158,0.005031351351351352,0.020446666666666672
316,39,4,ウォールナット,58.33333333,0.34695243243243223,0.1960774903474903,0.1423089575289575,0.02678449999999999,0.0032785714285714306,0.01874934108527132
317,40,4,ウォールナット,56.66666667,0.343990579150579,0.19290667953667956,0.13936664092664103,0.02450076923076923,0.0015855212355212365,0.017277674418604647
318,41,4,ウォールナット,55.0,0.3420845945945946,0.19075262548262545,0.13750204633204638,0.023044076923076924,0.0007933976833976841,0.016873100775193786
319,42,4,ウォールナット,53.75,0.3405550579150579,0.18876084942084947,0.13587637065637065,0.021904192307692315,0.0003485328185328187,0.016857984496124037
320,43,4,ウォールナット,52.5,0.33812266409266434,0.18672667953667946,0.13430231660231673,0.020965730769230775,0.00010413127413127386,0.017000891472868224
321,44,4,ウォールナット,51.25,0.33865698841698827,0.18678949806949807,0.13454432432432425,0.02046315384615385,-0.00023772200772200817,0.01682232558139535
322,45,4,ウォールナット,50.0,0.3363049806949809,0.18429359073359067,0.13212023166023176,0.018761076923076925,-0.0016835907335907329,0.015350038759689924
323,46,4,ウォールナット,49.16666667,0.3350767567567566,0.18276509652509648,0.1307090733590734,0.017602692307692302,-0.002576409266409266,0.014479108527131771
324,47,4,ウォールナット,47.91666667,0.3336347876447876,0.1817299613899615,0.1299198455598456,0.01716734615384615,-0.0025862934362934366,0.014735852713178295
325,48,4,ウォールナット,46.66666667,0.3325210810810809,0.18053359073359085,0.12908235521235525,0.016816269230769232,-0.0024652123552123552,0.015097441860465114
326,49,4,ウォールナット,45.83333333,0.3334815444015443,0.18104687258687258,0.1296257528957528,0.016843769230769225,-0.0024197683397683403,0.015249341085271328
327,50,4,ウォールナット,44.58333333,0.33094486486486485,0.17906505791505792,0.12781517374517384,0.015612846153846152,-0.003316911196911196,0.014427248062015506
328,51,4,ウォールナット,43.75,0.3302925482625484,0.1781981467181467,0.12708494208494212,0.015110384615384616,-0.0036350579150579154,0.014169418604651155
329,52,4,ウォールナット,42.91666667,0.32924644787644786,0.17691208494208502,0.12615057915057917,0.014732846153846147,-0.0035418532818532822,0.014572751937984496
330,53,4,ウォールナット,42.5,0.3303756370656373,0.17751301158301164,0.12697930501930496,0.015019923076923071,-0.0030978378378378373,0.015108139534883725
331,54,4,ウォールナット,41.66666667,0.3286428957528957,0.1762660617760618,0.12565868725868723,0.014117884615384617,-0.003931274131274132,0.014275271317829462
332,55,4,ウォールナット,40.83333333,0.32792513513513494,0.1752562548262548,0.12468567567567568,0.013341461538461542,-0.004629150579150584,0.013562403100775201
333,56,4,ウォールナット,40.41666667,0.3278647490347491,0.17502687258687255,0.12451590733590726,0.013344269230769229,-0.004527142857142857,0.013743139534883715
334,57,4,ウォールナット,39.58333333,0.3261552509652509,0.17451891891891894,0.12426772200772195,0.013573923076923082,-0.0038316602316602324,0.014769069767441865
335,58,4,ウォールナット,39.58333333,0.32794671814671816,0.1756756756756758,0.12541065637065638,0.014058500000000003,-0.0033958301158301175,0.015216550387596898
336,59,4,ウォールナット,38.75,0.3265899227799227,0.174442084942085,0.12417644787644787,0.013219923076923068,-0.004208687258687259,0.014333139534883722
337,60,4,ウォールナット,37.91666667,0.327695057915058,0.17475065637065643,0.12451474903474898,0.01316203846153846,-0.004304092664092666,0.014206821705426361
338,61,4,ウォールナット,37.91666667,0.3259358687258688,0.1733667181467182,0.12321285714285711,0.012264461538461526,-0.005041621621621621,0.013466085271317823
339,62,4,ウォールナット,37.08333333,0.3251943243243245,0.17254158301158298,0.12255760617760615,0.012023730769230764,-0.005063397683397685,0.013576705426356592
340,63,4,ウォールナット,36.66666667,0.3246193050193052,0.1724228957528957,0.12258633204633206,0.012294769230769229,-0.004561814671814673,0.014303449612403108
341,64,4,ウォールナット,35.83333333,0.32435196911196923,0.1720401544401544,0.12242853281853285,0.012449730769230762,-0.00413810810810811,0.014861472868217065
342,65,4,ウォールナット,35.83333333,0.3238666023166025,0.17179965250965248,0.12226173745173746,0.012442307692307692,-0.004016254826254825,0.015135620155038748
343,66,4,ウォールナット,35.41666667,0.3232549806949807,0.17115864864864855,0.12181544401544403,0.01230542307692308,-0.003963706563706562,0.015279689922480622
344,67,4,ウォールナット,35.0,0.3236177220077221,0.17116787644787645,0.12207351351351342,0.012232884615384626,-0.0038459845559845607,0.015471395348837196
345,68,4,ウォールナット,34.16666667,0.3220809652509652,0.17033915057915058,0.12106478764478756,0.011363000000000007,-0.004855559845559847,0.014407906976744192
346,69,4,ウォールナット,34.16666667,0.32148567567567576,0.16917969111969106,0.11994849420849432,0.010418769230769228,-0.005876447876447876,0.01318065891472868
347,70,4,ウォールナット,33.75,0.3204211196911196,0.16822212355212354,0.1192530501930502,0.010110461538461533,-0.005897760617760618,0.013346860465116258
348,71,4,ウォールナット,33.33333333,0.31906683397683405,0.16739096525096528,0.11870528957528961,0.009988538461538472,-0.005717799227799228,0.013746240310077523
349,72,4,ウォールナット,32.91666667,0.31711606177606205,0.16558521235521234,0.11760401544401551,0.009465923076923082,-0.005664131274131277,0.014057441860465111
350,73,4,ウォールナット,32.91666667,0.3197340926640926,0.16786799227799215,0.11945459459459457,0.009978346153846138,-0.005620733590733593,0.013980271317829451
351,74,4,ウォールナット,32.08333333,0.3163497297297297,0.16497969111969113,0.11674849420849419,0.007959884615384619,-0.007592702702702705,0.011799961240310068
352,75,4,ウォールナット,32.08333333,0.31402212355212367,0.16307505791505794,0.11512660231660234,0.006834692307692311,-0.008552355212355214,0.010746976744186057
353,76,4,ウォールナット,31.66666667,0.3123101158301157,0.16175795366795376,0.11422656370656376,0.006562730769230777,-0.00845335907335908,0.011071899224806203
354,77,4,ウォールナット,31.25,0.3102270656370656,0.16048050193050195,0.11342285714285726,0.006367923076923075,-0.008223590733590733,0.01150313953488372
355,78,4,ウォールナット,30.83333333,0.3089065637065638,0.15926517374517368,0.11257760617760619,0.006025730769230772,-0.008334208494208496,0.011429379844961243
356,79,4,ウォールナット,30.41666667,0.30731579150579136,0.15796220077220072,0.11167868725868736,0.005604269230769229,-0.00845100386100386,0.011419728682170546
357,80,4,ウォールナット,30.41666667,0.30584471042471034,0.1569918146718146,0.11098127413127411,0.005223538461538447,-0.008626679536679534,0.011278759689922487
358,81,4,ウォールナット,29.16666667,0.3042137451737452,0.15600277992277997,0.11026764478764484,0.00485749999999999,-0.0087615444015444,0.011183178294573643
359,82,4,ウォールナット,29.16666667,0.3082319305019307,0.15816382239382243,0.11254583011583005,0.006259730769230769,-0.007158687258687261,0.013005697674418608
360,83,4,ウォールナット,28.75,0.3083512355212353,0.15788988416988411,0.11216895752895745,0.005826269230769238,-0.0076905791505791484,0.012281589147286833
361,84,4,ウォールナット,28.75,0.3071879150579148,0.15686822393822403,0.11129540540540543,0.005127307692307689,-0.008303938223938224,0.011592480620155039
362,85,4,ウォールナット,28.33333333,0.30614741312741317,0.15614200772200765,0.1108210424710425,0.0049552307692307665,-0.008260308880308875,0.011720465116279086
363,86,4,ウォールナット,27.5,0.3057967181467182,0.155725945945946,0.11060857142857147,0.005001730769230765,-0.008047104247104248,0.012025310077519377
364,87,4,ウォールナット,27.5,0.30461961389961406,0.15527602316602315,0.11039030888030889,0.005070961538461537,-0.007704015444015449,0.012567170542635663
365,88,4,ウォールナット,27.08333333,0.3044817374517375,0.1548202702702703,0.11011853281853277,0.005021846153846151,-0.0076042084942084965,0.012724689922480614
366,89,4,ウォールナット,25.83333333,0.3041705791505791,0.15501586872586864,0.11030629343629345,0.004441461538461532,-0.008312277992277996,0.011957209302325578
367,90,4,ウォールナット,26.66666667,0.30416262548262546,0.15438409266409264,0.10954065637065635,0.003745384615384617,-0.009215096525096528,0.010743217054263567
368,91,4,ウォールナット,25.83333333,0.3027084555984554,0.15319378378378373,0.10844409266409265,0.002863269230769235,-0.01006505791505791,0.009807403100775196
369,92,4,ウォールナット,26.25,0.30210386100386105,0.15252123552123567,0.10795826254826256,0.002619461538461547,-0.010178610038610035,0.0097086046511628
370,93,4,ウォールナット,25.41666667,0.30138494208494226,0.1519730115830115,0.10765837837837834,0.002650884615384611,-0.009905019305019306,0.010134457364341088
371,94,4,ウォールナット,25.41666667,0.3007418146718146,0.15154266409266412,0.10743853281853293,0.0026731153846153767,-0.009730888030888035,0.01032751937984495
372,95,4,ウォールナット,25.41666667,0.2999766409266409,0.15122513513513514,0.10724749034749033,0.0026387692307692306,-0.009658069498069502,0.010502829457364355
373,96,4,ウォールナット,25.0,0.3001862548262549,0.15134467181467184,0.10746355212355214,0.002440576923076922,-0.00986984555984556,0.010299302325581404
374,97,4,ウォールナット,25.0,0.3001150965250966,0.15108791505791508,0.10701505791505793,0.001985730769230763,-0.010553976833976833,0.009470193798449603
375,98,4,ウォールナット,25.0,0.29951293436293425,0.15038552123552124,0.10629567567567565,0.0013790384615384647,-0.011264401544401548,0.008612984496124033
376,99,4,ウォールナット,25.0,0.2990327027027028,0.15055416988416992,0.10653818532818532,0.0012851923076922925,-0.011362934362934365,0.008522093023255814
377,100,4,ウォールナット,24.58333333,0.2990737065637065,0.15020996138996134,0.10608552123552124,0.0010029230769230827,-0.01175254826254826,0.008010310077519385
378,101,4,ウォールナット,24.58333333,0.29922795366795363,0.15053050193050194,0.10640428571428573,0.0009238461538461479,-0.01191733590733591,0.007783139534883719
379,102,4,ウォールナット,24.58333333,0.2983164864864864,0.14956698841698837,0.10544432432432428,0.0002589615384615434,-0.012615521235521229,0.0070215116279069715
380,103,4,ウォールナット,24.58333333,0.29811861003861007,0.14907409266409266,0.10544262548262548,0.0005867307692307695,-0.011865945945945948,0.008045813953488369
381,104,4,ウォールナット,24.58333333,0.2981086100386102,0.1498207722007722,0.10575351351351352,0.0004119999999999982,-0.01245108108108108,0.007213527131782937
382,105,4,ウォールナット,24.16666667,0.2978536679536677,0.14910787644787651,0.10507517374517375,-0.00010019230769230765,-0.013022857142857142,0.006555077519379844
383,106,4,ウォールナット,24.58333333,0.29802057915057917,0.14963061776061778,0.10566096525096527,0.00017003846153844707,-0.012705637065637055,0.0070310077519379795
